测试公告,#genre#
小金综合频道,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd#http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8#http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
纳溪新闻频道,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8#https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8?zsicd#https://bl.ainaxi.cn:443/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8#http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
朝天新闻综合,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
彭山综合频道,http://m3u8tv.psrm.net:80/nmip-media/channellive/channel100740/playlist.m3u8
沙湾综合频道,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8#http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8"#http://222.81.35.62:31120/stream1.m3u8
四川康定,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?#http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
达州新闻,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv#http://tv.drs.dzxw.net:80/channellive/xwzhpd-dz1.flv

云南地区,#genre#
云南卫视,http://39.135.133.158/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1251&online=1717738100&vqe=3#http://39.135.133.159:80/wh7f454c46tw2015014673_-682583519/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8?icpid=88888888&RTS=1714041858&from=23&hms_devid=1251&online=1714041858&vqe=3#http://ynxsj.7766.org:9901/tsfile/live/0119_1.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226444/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8#http://123.182.60.29:9002/hls/33/index.m3u8
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund#http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8#http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南康旅,http://ynxsj.7766.org:9901/tsfile/live/1004_1.m3u8
云南影视,http://ynxsj.7766.org:9901/tsfile/live/1003_1.m3u8
云南都市,http://ynxsj.7766.org:9901/tsfile/live/1000_1.m3u8
怒江综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund#http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
昆明教育台,http://ynxsj.7766.org:9901/tsfile/live/1012_1.m3u8
昆明新闻综合频道,http://ynxsj.7766.org:9901/tsfile/live/1019_1.m3u8
昆明科教频道,http://ynxsj.7766.org:9901/tsfile/live/1010_1.m3u8
昆明影视频道,http://ynxsj.7766.org:9901/tsfile/live/1016_1.m3u8
巧家电视台,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
怒江新闻频道,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
泸水电视台,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
西畴电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel11/playlist.m3u8
富宁电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8

江西地区,#genre#
江西卫视,http://39.135.133.167:80/wh7f454c46tw1822729297_-474775149/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8?icpid=88888888&RTS=1714041666&from=23&hms_devid=1249&online=1714041666&vqe=3#http://39.135.133.166/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1249&online=1717737045&vqe=3#http://39.134.64.179:6610/PLTV/88888888/224/3221226344/index.m3u8?#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226504/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
伊春新闻综合频道,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226416/index.m3u8
铁力电视台,https://masterpull.hljtv.com/live/iUtbDFud.m3u8
杜尔伯特电视台,https://masterpull.hljtv.com/live/eCNHwyyW.m3u8
嘉荫电视台,https://masterpull.hljtv.com/live/k5IX9frJ.m3u8

辽宁地区,#genre#
辽宁卫视,http://39.135.133.156:80/wh7f454c46tw1845636330_451607038/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8?icpid=88888888&RTS=1714041689&from=23&hms_devid=1247&online=1714041689&vqe=3#http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717735981&vqe=3#http://39.134.64.179:6610/PLTV/88888888/224/3221226546/index.m3u8?#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226546/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226254/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225619/index.m3u8#http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
辽宁教育青少频道,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
辽宁体育频道,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
辽宁北方频道,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8
辽宁生活频道,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8
辽宁影视娱乐频道,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8

福建地区,#genre#
东南卫视,http://39.135.133.158:80/wh7f454c46tw1700379949_1862329153/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8?icpid=88888888&RTS=1714041543&from=23&hms_devid=1251&online=1714041543&vqe=3#http://39.134.64.179:6610/PLTV/88888888/224/3221226341/index.m3u8?#http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717736148&vqe=3#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226377/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225620/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
海峡卫视,http://110.81.206.138:49231/tsfile/live/23022_1.m3u8?key=txiptv&playlive=1&authid=0
福州新闻综合频道,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州少儿频道,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福州生活频道,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
厦门卫视,http://220.164.192.48:50085/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0#http://221.213.69.82:9901/tsfile/live/0115_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0#http://110.80.17.38:9901/tsfile/live/0128_1.m3u8#http://220.164.192.48:50085/tsfile/live/1004_1.m3u8#http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
武夷山电视台,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
漳浦电视台,http://220.161.87.62:8090/hls/0/index.m3u8#http://220.161.87.62:8090/hls/0/index.m3u8?zfud
云霄电视台,http://live.zzyxxw.com:85/live/xwzh.m3u8#http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian

重庆地区,#genre#
重庆卫视,http://39.135.133.178:80/wh7f454c46tw1669968953_549915878/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8?icpid=88888888&RTS=1714041513&from=23&hms_devid=1248&online=1714041513&vqe=3#http://39.135.133.157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717735726&vqe=3#http://39.134.64.179:6610/PLTV/88888888/224/3221226409/index.m3u8?#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226463/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225618/index.m3u8
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd
永川综合频道,https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8
梁平电视台,https://qxlmlive9.cbg.cn/applive/lplive01/chunklist.m3u8
荣昌电视台,http://183.64.181.25:40023/rongchang01.m3u8?zzhongqd
璧山电视台,http://222.179.42.129:8181/hls1.m3u8?zzhongqd#http://222.179.42.129:8181/hls1.m3u8
忠县电视台,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8
垫江综合频道,http://125.62.24.185:80/1.m3u8?zzhongqd#http://125.62.24.185/1.m3u8#http://125.62.24.185:80/1.m3u8
武隆电视台,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8#https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
江津新闻频道,http://222.179.155.21:1935/ch1.m3u8#http://222.179.155.21:1935/ch1.m3u8?zzhongqd
三峡移民频道,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8#http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
三峡文旅,https://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1735660799-0-0-3232283b7b347bb21b712ea8398761d1
巫山综合频道,https://qxlmlive9.cbg.cn/applive/wspd001/chunklist.m3u8
万州影视文艺频道,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8#http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
江津经济生活频道,http://222.179.155.21:1935/ch0.m3u8
江津文化旅游,http://222.179.155.21:1935/ch2.m3u8

河北地区,#genre#
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=689e494c226aa7038632a897aa3dbd27#http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58#rtmp://tv.pull.hebtv.com/jishi/weishipindao?t=2510710360&k=6cdf3c059a496f8c8375f86e1fb53346#http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717736959&vqe=3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226406/index.m3u8?#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225623/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226448/index.m3u8#http://123.182.60.29:9002/hls/18/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
河北少儿频道,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2
河北农民频道,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38#https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
河北经济频道,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=878ace626abc063571a3ddff9ec396a3
河北影视频道,http://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=2510710360&k=2d3ada9117a7f1c3f7c11b67671bbe3c#https://dd.ddzb.fun/php/hebei.php?id=hbys
河北都市频道,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af#https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8
河北公共频道,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=6c7672b94bb3940303bd8f5b81d4bdb6
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
清河经济综艺,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
迁西农业频道,https://jwliveqxzb.hebyun.com.cn/qxny/qxny.m3u8
永清影视频道,http://60.10.203.69:8000/4.m3u8
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
张家口二套,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
深州综合频道,http://hbsz.chinashadt.com:2036/live/stream:sztv.stream_360p/playlist.m3u8#http://hbsz.chinashadt.com:2036/live/stream:sztv.stream/playlist.m3u8
霸州新闻频道,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
霸州文化频道,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
霸州公共频道,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
霸州少儿频道,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
鹿泉电视台,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
永清电视台,http://60.10.203.69:8000/0.m3u8
承德公共频道,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻综合频道,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
丰宁电视台,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
平泉电视台,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
枣强电视台,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
昌黎电视台,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
邢台新闻综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd#https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
涞水电视台,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
青县电视台,https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
邯郸科教频道,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
邯郸新闻频道,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
迁西电视台,https://jwliveqxzb.hebyun.com.cn/qxzhpd/qxzhpd.m3u8
迁安新闻综合频道,https://jwplay.hebyun.com.cn/live/jiuyunqianan/1500k/tzwj_video.m3u8

天津地区,#genre#
天津卫视,http://39.134.64.179:6610/PLTV/88888888/224/3221225740/index.m3u8?#http://39.134.64.179:6610/PLTV/88888888/224/3221226459/index.m3u8?#http://39.135.133.133/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1239&online=1717735466&vqe=3#http://39.134.65.166/PLTV/88888888/224/3221225665/1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226395/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225740/index.m3u8
天津科教频道,http://json.isoft.fun:4022/udp/225.1.1.129:5002
天津体育频道,http://json.isoft.fun:4022/udp/225.1.1.122:5002
天津新闻频道,http://json.isoft.fun:4022/udp/225.1.1.130:5002
天津都市频道,http://json.isoft.fun:4022/udp/225.1.1.128:5002
武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd

陕西地区,#genre#
陕西卫视,http://39.135.133.156:80/wh7f454c46tw1929055838_-1201046558/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8?icpid=88888888&RTS=1714041772&from=23&hms_devid=1247&online=1714041772&vqe=3#http://39.135.133.157/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717736230&vqe=3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226457/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西影视频道,http://124.116.183.146:9901/tsfile/live/1003_1.m3u8
陕西农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
安康新闻综合,http://hls-sxak.sobeylive.com/xjhsyapp2019/zhpdhd.m3u8
延安新闻频道,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8

贵州地区,#genre#
贵州卫视,http://39.135.133.169:80/wh7f454c46tw1748255438_-1305052109/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8?icpid=88888888&RTS=1714041591&from=23&hms_devid=1243&online=1714041591&vqe=3#http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8#http://39.134.64.179:6610/PLTV/88888888/224/3221226474/index.m3u8?#http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/1.m3u8?IASHttpSessionId=RR&icpid=88888888&from=23&hms_devid=1247&online=1717738300&vqe=3#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226383/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
贵州家有购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225682/index.m3u8
黔南公共频道,rtmp://tv.qntv.net/channellive/ch2?zguizd
黔南新闻综合频道,rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtm#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtm#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd#rtmp://tv.qntv.net/channellive/ch1?zguizd
松桃电视台,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd#http://live.strmtzx.cn/stxw/sd/live.m3u8#http://live.strmtzx.cn/stxw/playlist.m3u8
凤冈电视台,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8

山西地区,#genre#
山西卫视,http://39.135.133.159:80/wh7f454c46tw1914787869_1482487221/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8?icpid=88888888&RTS=1714041758&from=23&hms_devid=1251&online=1714041758&vqe=3#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226392/index.m3u8#http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225624/index.m3u8#http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
阳曲电视台,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
盂县电视台,https://stream.icelook.cn:443/7e0d542d2fa63dc5/6805067973364024324_1623030764.m3u8?auth_key=1893456000-0-0-ebaa15bb707464bcad281300c68ba081
怀仁电视台,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8#http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
长子电视台,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd#http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
武乡电视台,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd#http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8#http://60.220.198.84:81/0.m3u8
潞城电视台,http://59.48.42.6:62204/lucheng.m3u8?zshanxd#http://59.48.42.6:62204/lucheng.m3u8
黎城电视台,http://111.53.96.67:8081/live/1/index.m3u8#http://111.53.96.67:8081/live/1/index.m3u8?zshanxd
平遥新闻频道,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8#https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd#http://jzlive.jztvnews.com:90/live/jzgg.m3u8#http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
五台电视台,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8#https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
原平电视台,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
定襄电视台,http://lbyzztfe.live.sxmty.com:80/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8#http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8#http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
运城新闻频道,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8#http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
闻喜电视台,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8#http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
运城科技教育频道,http://live.0359tv.com/lsdream/p5eq48m/live.m3u8#http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd#http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
万荣电视台,http://60.222.246.220:19433/hls1.m3u8
晋城公共频道,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd#http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋城新闻综合频道,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd#http://live.jinnews.com.cn/xwzh/sd/live.m3u8
高平电视台,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd#http://live.gprmt.cn/gpnews/hd/live.m3u8
翼城电视台,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8#http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
吉县电视台,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8#http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
汾西电视台,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8#https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
古县电视台,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
